,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1225,1226,80,4,65.0,10482,2,0.0,1,2,2,1,1,5,5,4,5,8,1958,1958,5,3,14,2.0,63.0,2,3,3,2.0,3.0,3.0,6.0,507,4.0,0,81,6,5,2,5.0,1138,0,0,0,1,1,0,3,1,2,6,7,0.0,5.0,2.0,264,4.0,5.0,3,224,0,0,0,0,0,0.0,0,6,2007,6,5,145000
1226,1227,60,4,86.0,14598,2,0.0,2,2,2,4,1,3,5,4,8,5,2007,2007,2,3,14,3.0,74.0,3,4,6,3.0,3.0,2.0,5.0,0,4.0,0,894,6,5,2,5.0,894,1039,0,0,0,2,1,4,1,3,9,7,4.0,6.0,3.0,668,4.0,5.0,3,100,18,0,0,0,0,0.0,0,1,2008,6,5,214000
1227,1228,20,4,72.0,8872,2,0.0,1,2,2,2,1,5,5,4,6,8,1965,2008,2,3,14,2.0,300.0,2,4,3,2.0,3.0,1.0,4.0,595,4.0,0,317,6,5,2,5.0,912,0,0,1,0,1,0,2,1,3,5,7,0.0,2.0,1.0,576,4.0,5.0,3,0,240,0,0,0,0,0.0,0,12,2008,6,5,147000
1228,1229,120,4,65.0,8769,2,0.0,1,2,2,2,1,5,5,5,6,5,2008,2008,5,3,6,2.0,766.0,4,4,6,4.0,3.0,1.0,6.0,1540,4.0,0,162,6,5,2,5.0,1702,0,0,1,0,1,1,1,1,4,7,7,4.0,5.0,3.0,1052,4.0,5.0,3,0,72,0,0,224,0,0.0,0,10,2008,8,6,367294
1229,1230,80,4,70.0,7910,2,0.0,1,2,2,1,1,5,5,4,5,5,1960,1960,5,3,10,0.0,0.0,2,4,3,2.0,3.0,1.0,4.0,666,4.0,0,409,6,4,2,5.0,1507,0,0,0,0,2,0,4,1,2,7,6,0.0,4.0,1.0,404,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2008,6,5,127000
1230,1231,90,4,0.0,18890,2,0.0,2,2,2,1,1,3,6,2,3,5,1977,1977,6,3,11,0.0,1.0,2,4,3,3.0,3.0,1.0,6.0,498,2.0,211,652,6,5,2,5.0,1361,1259,0,0,0,2,2,4,2,2,12,7,3.0,6.0,2.0,600,4.0,5.0,1,155,24,145,0,0,0,3.0,8300,8,2007,6,5,190000
1231,1232,90,4,70.0,7728,2,0.0,1,2,2,1,1,5,5,2,5,6,1962,1962,5,3,5,2.0,120.0,2,4,3,2.0,3.0,3.0,4.0,803,4.0,0,303,6,3,2,5.0,1190,0,0,1,0,1,0,3,1,2,6,7,0.0,5.0,1.0,540,4.0,5.0,3,0,18,0,0,0,0,0.0,0,5,2006,6,5,132500
1232,1233,90,4,70.0,9842,2,0.0,1,2,2,3,1,5,5,2,6,5,1962,1962,2,3,10,0.0,0.0,2,4,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6,3,2,5.0,1224,0,0,0,0,2,0,2,2,2,6,7,0.0,1.0,1.0,462,4.0,5.0,3,0,0,0,0,0,0,0.0,0,3,2007,6,5,101800
1233,1234,20,4,0.0,12160,2,0.0,2,2,2,1,1,5,5,4,6,5,1959,1959,5,3,11,2.0,180.0,2,4,3,2.0,3.0,1.0,1.0,1000,4.0,0,188,6,2,2,5.0,1188,0,0,1,0,1,0,3,1,2,6,7,0.0,5.0,2.0,531,4.0,5.0,3,0,0,0,0,0,0,0.0,0,5,2010,5,2,142000
1234,1235,70,3,55.0,8525,2,0.0,1,1,2,1,1,5,5,4,8,6,1911,1950,2,3,6,0.0,0.0,2,4,6,2.0,3.0,3.0,5.0,0,4.0,0,940,6,3,1,4.0,1024,940,0,0,0,1,1,4,1,2,7,7,0.0,0.0,0.0,0,0.0,0.0,1,0,192,0,0,0,0,0.0,0,11,2008,6,2,130000
1235,1236,70,4,96.0,13132,2,0.0,1,2,2,1,1,5,5,4,8,5,1914,1950,2,3,5,0.0,0.0,2,4,2,3.0,3.0,2.0,5.0,0,4.0,0,747,6,4,2,3.0,892,892,0,0,0,1,1,4,1,2,9,7,0.0,2.0,1.0,180,2.0,2.0,1,203,40,0,0,0,0,0.0,0,7,2006,6,5,138887
1236,1237,160,4,36.0,2628,2,0.0,1,2,2,1,1,5,5,3,8,5,2003,2003,2,3,7,3.0,106.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,764,6,5,2,5.0,764,862,0,0,0,2,1,2,1,3,6,7,0.0,6.0,2.0,474,4.0,5.0,3,0,27,0,0,0,0,0.0,0,6,2010,6,5,175500
1237,1238,60,4,41.0,12393,2,0.0,3,2,2,3,1,5,5,4,8,5,2004,2005,2,3,14,0.0,0.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,847,6,5,2,5.0,847,1101,0,0,0,2,1,4,1,3,8,7,4.0,6.0,3.0,434,4.0,5.0,3,100,48,0,0,0,0,0.0,0,9,2006,6,5,195000
1238,1239,20,4,63.0,13072,2,0.0,1,2,2,1,1,2,5,4,6,5,2005,2005,2,3,14,0.0,0.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,1141,6,5,2,5.0,1141,0,0,0,0,1,1,3,1,2,6,7,0.0,2.0,1.0,484,4.0,5.0,3,0,0,0,0,0,0,0.0,0,3,2006,6,2,142500
1239,1240,20,4,64.0,9037,2,0.0,2,4,2,1,1,5,5,4,6,5,2006,2006,5,3,14,2.0,32.0,3,4,6,3.0,3.0,3.0,6.0,428,4.0,0,1048,6,5,2,5.0,1484,0,0,0,0,2,0,2,1,4,6,7,4.0,5.0,2.0,472,4.0,5.0,3,120,33,0,0,0,0,0.0,0,12,2007,6,5,265900
1240,1241,60,4,65.0,8158,2,0.0,1,2,2,1,1,5,5,4,8,5,2003,2003,2,3,14,2.0,252.0,3,4,6,3.0,3.0,1.0,6.0,550,4.0,0,334,6,5,2,5.0,884,884,0,1,0,2,1,3,1,3,8,7,0.0,5.0,2.0,543,4.0,5.0,3,0,63,0,0,0,0,0.0,0,7,2008,6,5,224900
1241,1242,20,4,83.0,9849,2,0.0,1,2,2,1,1,5,5,4,6,6,2007,2007,5,3,14,3.0,0.0,3,4,6,3.0,3.0,3.0,5.0,0,4.0,0,1689,6,5,2,5.0,1689,0,0,0,0,2,0,3,1,3,7,7,0.0,5.0,2.0,954,4.0,5.0,3,0,56,0,0,0,0,0.0,0,6,2007,8,6,248328
1242,1243,85,4,85.0,10625,2,0.0,1,2,2,1,1,5,5,4,2,6,1974,1974,2,3,11,2.0,81.0,2,4,3,3.0,3.0,4.0,6.0,885,3.0,168,0,6,3,2,5.0,1173,0,0,1,0,2,0,3,1,3,6,7,3.0,5.0,2.0,528,4.0,5.0,3,0,120,0,0,0,0,0.0,0,1,2010,6,3,170000
1244,1245,70,4,0.0,11435,2,0.0,2,4,2,2,2,5,5,4,8,7,1929,1950,2,3,8,0.0,0.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,792,6,2,2,5.0,792,725,0,0,0,1,0,3,1,3,7,7,4.0,2.0,1.0,400,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2006,6,5,230000
1245,1246,80,4,78.0,12090,2,0.0,1,2,2,1,1,5,5,4,5,7,1984,2003,5,3,14,2.0,74.0,2,4,3,3.0,3.0,1.0,5.0,0,4.0,0,585,6,5,2,5.0,1140,728,0,0,0,3,1,3,1,2,7,7,3.0,6.0,3.0,477,4.0,5.0,3,268,112,0,0,147,0,0.0,0,1,2007,6,2,178000
1246,1247,60,5,65.0,8125,2,0.0,1,2,2,1,1,5,5,4,8,5,2005,2006,2,3,14,0.0,0.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,756,6,5,2,5.0,756,797,0,0,0,2,1,3,1,3,6,7,0.0,5.0,2.0,615,4.0,5.0,3,0,45,0,0,0,0,0.0,0,3,2006,8,6,186500
1247,1248,80,4,0.0,12328,2,0.0,2,2,2,1,1,5,5,4,5,5,1976,1976,2,3,10,2.0,335.0,2,4,3,2.0,3.0,3.0,6.0,539,4.0,0,473,6,3,2,5.0,1034,0,0,1,0,1,0,3,1,2,6,7,0.0,5.0,1.0,888,4.0,5.0,3,0,0,0,0,0,0,0.0,0,5,2010,6,5,169900
1248,1249,75,2,60.0,9600,2,1.0,1,2,2,1,1,5,5,4,4,5,1917,1950,2,3,2,0.0,0.0,2,4,2,3.0,3.0,1.0,1.0,319,4.0,0,416,4,2,1,5.0,1134,924,0,0,0,1,1,3,1,2,8,7,4.0,2.0,1.0,396,2.0,2.0,2,0,0,259,0,0,0,0.0,0,4,2008,6,5,129500
1249,1250,20,4,60.0,7200,2,0.0,1,2,2,1,1,5,5,4,6,7,1950,1950,2,3,6,0.0,0.0,2,4,3,2.0,3.0,1.0,2.0,534,2.0,96,246,6,3,2,5.0,988,0,0,0,0,1,0,3,1,2,6,7,0.0,5.0,1.0,276,4.0,5.0,3,0,80,0,0,0,0,0.0,0,5,2007,6,5,119000
1250,1251,20,4,93.0,11160,2,0.0,1,2,2,2,1,5,5,4,6,5,1968,1968,5,3,12,0.0,0.0,3,4,3,2.0,3.0,1.0,4.0,1065,4.0,0,1045,6,5,2,5.0,2110,0,0,1,0,2,1,3,1,4,8,7,3.0,5.0,3.0,522,4.0,5.0,3,0,0,0,0,0,0,0.0,0,4,2010,6,5,244000
1251,1252,120,4,0.0,3136,2,0.0,2,2,2,2,1,5,5,5,6,5,2003,2003,2,3,7,3.0,163.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,1405,6,5,2,5.0,1405,0,0,0,0,2,0,2,1,3,6,7,4.0,5.0,2.0,478,4.0,5.0,3,148,36,0,0,0,0,0.0,0,3,2006,6,5,171750
1252,1253,20,4,62.0,9858,2,0.0,1,2,2,1,1,5,5,4,6,6,1968,1968,2,3,10,0.0,0.0,2,4,3,2.0,3.0,1.0,2.0,510,4.0,0,354,6,3,2,5.0,874,0,0,1,0,1,0,3,1,2,5,7,0.0,5.0,2.0,288,4.0,5.0,3,33,0,0,0,0,0,2.0,600,11,2009,6,5,130000
1253,1254,60,4,0.0,17542,2,0.0,2,2,2,1,1,5,5,4,8,7,1974,2003,2,3,5,0.0,0.0,3,4,3,2.0,3.0,4.0,3.0,125,6.0,1031,36,6,3,2,5.0,1516,651,0,1,0,2,1,3,1,3,9,7,4.0,5.0,2.0,518,4.0,5.0,3,220,47,0,0,0,0,0.0,0,7,2007,6,5,294000
1254,1255,60,4,60.0,6931,2,0.0,1,2,2,1,1,5,5,4,8,5,2003,2004,2,3,14,3.0,92.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,746,6,5,2,5.0,760,896,0,0,0,2,1,3,1,3,7,7,4.0,6.0,3.0,397,4.0,5.0,3,178,128,0,0,0,0,0.0,0,7,2008,6,5,165400
1255,1256,50,2,52.0,6240,2,0.0,1,2,2,1,1,5,5,4,3,6,1931,1950,2,3,5,0.0,0.0,2,4,2,2.0,2.0,1.0,3.0,425,4.0,0,459,6,3,2,4.0,959,408,0,0,0,1,0,3,1,2,6,7,4.0,2.0,1.0,560,4.0,5.0,3,0,0,0,0,120,0,0.0,0,11,2007,6,5,127500
1256,1257,20,4,91.0,14303,2,0.0,2,2,2,2,1,5,5,4,6,5,1994,1994,5,3,10,2.0,554.0,3,4,6,3.0,3.0,4.0,6.0,1314,4.0,0,672,6,5,2,5.0,1987,0,0,1,0,2,0,2,1,3,7,7,3.0,5.0,3.0,691,4.0,5.0,3,262,36,0,0,0,0,0.0,0,8,2008,6,5,301500
1257,1258,30,4,56.0,4060,2,0.0,1,2,2,2,1,3,5,4,6,8,1922,1950,2,3,5,0.0,0.0,2,4,6,1.0,3.0,1.0,5.0,0,4.0,0,864,6,5,2,5.0,864,0,0,0,0,1,0,2,1,2,4,7,0.0,0.0,0.0,0,0.0,0.0,3,0,96,0,0,0,0,0.0,0,7,2009,6,5,99900
1258,1259,80,4,59.0,9587,2,0.0,2,2,2,1,1,5,5,4,5,5,2005,2005,2,3,14,3.0,182.0,3,4,6,3.0,3.0,4.0,6.0,655,4.0,0,201,6,5,2,5.0,1166,0,0,1,0,2,0,2,1,3,5,7,0.0,5.0,3.0,400,4.0,5.0,3,212,0,0,0,0,0,0.0,0,7,2008,6,5,190000
1259,1260,20,4,65.0,9750,2,0.0,1,2,2,3,1,5,5,4,6,8,1969,1969,2,3,10,0.0,0.0,2,4,3,3.0,3.0,1.0,4.0,602,3.0,438,14,6,4,2,5.0,1054,0,0,1,0,1,1,3,1,2,6,7,0.0,5.0,1.0,460,4.0,5.0,3,180,0,0,0,80,0,0.0,0,7,2008,6,5,151000
1260,1261,60,4,0.0,24682,2,0.0,4,2,2,4,1,4,5,4,8,5,1999,1999,2,3,14,0.0,0.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,841,6,5,2,5.0,892,783,0,0,0,2,1,3,1,2,7,7,3.0,6.0,3.0,502,4.0,5.0,3,0,103,0,0,0,0,0.0,0,6,2009,6,5,181000
1261,1262,20,4,80.0,9600,2,0.0,1,2,2,1,1,5,5,4,6,6,1956,1956,5,3,6,0.0,0.0,2,4,3,2.0,3.0,1.0,1.0,504,4.0,0,546,6,4,2,5.0,1050,0,0,0,0,1,0,2,1,2,5,7,0.0,5.0,1.0,338,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2009,6,5,128900
1262,1263,50,4,0.0,11250,2,0.0,1,2,2,1,1,5,5,4,3,5,1957,1989,2,3,5,0.0,0.0,2,4,3,2.0,3.0,3.0,5.0,0,4.0,0,1104,6,5,2,4.0,1104,684,0,1,0,1,0,5,1,2,8,4,3.0,5.0,1.0,304,4.0,5.0,3,120,0,0,0,0,0,0.0,0,11,2009,6,5,161500
1263,1264,70,4,60.0,13515,2,2.0,1,2,2,1,1,5,5,4,8,6,1919,1950,1,3,5,0.0,0.0,2,4,6,2.0,3.0,1.0,5.0,0,4.0,0,764,6,5,2,4.0,1060,764,0,0,0,1,0,3,1,2,8,7,4.0,2.0,1.0,520,4.0,5.0,1,0,0,126,0,0,0,0.0,0,7,2007,6,5,180500
1264,1265,120,3,34.0,4060,2,0.0,1,2,2,1,1,5,5,5,6,5,1998,1999,2,3,6,0.0,0.0,3,4,6,3.0,3.0,1.0,6.0,266,4.0,0,1139,6,5,2,5.0,1337,0,0,1,0,2,0,2,1,3,5,7,0.0,5.0,3.0,511,4.0,5.0,3,144,68,0,0,0,0,0.0,0,8,2008,5,2,181000
1265,1266,160,5,35.0,3735,2,0.0,1,2,2,5,1,5,5,5,8,5,1999,1999,5,3,6,2.0,218.0,3,4,6,3.0,3.0,1.0,6.0,450,4.0,0,241,6,5,2,5.0,713,739,0,1,0,2,1,3,1,3,6,7,0.0,2.0,1.0,506,4.0,5.0,3,0,34,0,0,0,0,0.0,0,3,2006,6,5,183900
1266,1267,190,2,60.0,10120,2,0.0,2,1,2,1,1,3,5,1,4,4,1910,1950,5,3,5,0.0,0.0,1,4,3,2.0,3.0,1.0,5.0,0,4.0,0,925,6,3,1,3.0,964,925,0,0,0,1,1,4,2,2,9,7,4.0,2.0,1.0,308,4.0,5.0,1,0,0,264,0,0,0,0.0,0,1,2007,6,5,122000
1267,1268,20,4,89.0,13214,2,0.0,2,4,2,1,1,5,5,4,6,5,2008,2009,5,3,15,0.0,0.0,4,4,6,4.0,3.0,4.0,5.0,0,4.0,0,2002,6,5,2,5.0,2018,0,0,0,0,2,0,3,1,4,10,7,4.0,5.0,3.0,746,4.0,5.0,3,144,76,0,0,0,0,0.0,0,5,2010,6,5,378500
1268,1269,50,4,0.0,14100,2,0.0,2,2,2,1,2,5,5,4,3,9,1935,1997,2,3,8,2.0,632.0,2,3,3,2.0,3.0,2.0,1.0,192,4.0,0,536,6,5,2,5.0,1968,1479,0,0,0,3,1,4,1,3,11,7,4.0,6.0,1.0,1014,4.0,5.0,3,314,12,0,0,0,0,0.0,0,5,2008,6,5,381000
1269,1270,50,4,78.0,11344,2,0.0,1,2,2,1,1,3,5,4,3,5,1958,1958,2,3,6,2.0,180.0,2,4,3,2.0,3.0,1.0,2.0,460,4.0,0,414,5,3,2,4.0,874,650,0,0,0,1,1,3,1,2,7,7,0.0,5.0,1.0,315,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2007,6,5,144000
1270,1271,40,4,0.0,23595,2,0.0,1,3,2,1,3,5,5,4,6,6,1979,1979,6,6,11,0.0,0.0,3,4,6,3.0,3.0,4.0,6.0,1258,4.0,0,74,6,3,2,5.0,1332,192,0,2,0,0,1,0,1,3,4,7,3.0,5.0,3.0,586,4.0,5.0,3,268,0,0,0,0,0,0.0,0,4,2010,6,5,260000
1271,1272,20,4,0.0,9156,2,0.0,2,2,2,1,1,8,5,4,6,7,1968,1968,5,3,12,0.0,0.0,2,4,3,2.0,3.0,1.0,5.0,0,4.0,0,1489,6,4,2,5.0,1489,0,0,0,0,2,0,3,1,3,7,7,4.0,5.0,2.0,462,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2009,6,5,185750
1272,1273,20,4,0.0,13526,2,0.0,2,2,2,4,1,5,5,4,6,6,1965,1965,5,3,11,2.0,114.0,2,4,3,2.0,3.0,1.0,2.0,560,3.0,375,0,6,3,2,5.0,935,0,0,1,0,1,0,3,1,2,5,7,0.0,5.0,1.0,288,4.0,5.0,3,180,0,0,0,0,0,0.0,0,11,2006,6,5,137000
1273,1274,80,4,124.0,11512,2,0.0,2,2,2,2,1,5,5,4,5,7,1959,2006,2,3,11,2.0,84.0,2,4,3,2.0,3.0,3.0,4.0,719,4.0,0,300,6,4,2,5.0,1357,0,0,1,0,1,0,2,1,4,5,7,4.0,4.0,2.0,312,4.0,5.0,3,0,0,0,0,163,0,0.0,0,5,2008,6,5,177000
1274,1275,50,4,53.0,5362,2,0.0,1,2,2,2,1,5,5,4,3,6,1910,2003,2,3,7,0.0,0.0,2,4,6,2.0,3.0,1.0,5.0,0,4.0,0,661,6,5,2,5.0,661,589,0,0,0,2,0,3,1,2,8,7,4.0,2.0,1.0,552,4.0,5.0,3,242,0,81,0,0,0,0.0,0,11,2007,6,5,139000
1275,1276,90,4,95.0,11345,2,0.0,1,2,2,2,1,3,5,2,8,5,1948,1950,2,1,2,3.0,567.0,2,4,3,2.0,3.0,1.0,1.0,220,4.0,0,708,6,4,2,4.0,928,992,0,0,0,2,0,4,2,2,10,7,0.0,2.0,1.0,400,4.0,2.0,3,0,0,0,0,0,0,0.0,0,7,2007,6,5,137000
1276,1277,60,4,0.0,12936,2,0.0,2,2,2,4,1,5,5,4,8,6,1972,1972,2,3,11,0.0,0.0,2,4,3,2.0,4.0,1.0,2.0,593,4.0,0,130,6,3,2,5.0,735,660,0,0,1,1,1,3,1,2,6,7,3.0,5.0,1.0,497,4.0,5.0,3,294,116,0,0,0,0,0.0,0,12,2009,6,5,162000
1277,1278,80,4,0.0,17871,2,0.0,2,2,2,4,1,5,5,4,5,5,1967,1976,2,3,10,2.0,359.0,2,4,3,3.0,3.0,3.0,4.0,528,4.0,0,1152,6,2,2,5.0,1724,0,0,1,0,1,1,3,1,2,7,7,4.0,5.0,2.0,480,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2009,6,5,197900
1278,1279,60,4,75.0,9473,2,0.0,1,2,2,1,1,5,5,4,8,5,2002,2002,2,3,14,0.0,0.0,3,4,6,3.0,3.0,1.0,6.0,804,4.0,0,324,6,5,2,5.0,1128,903,0,1,0,2,1,3,1,3,7,7,4.0,5.0,2.0,577,4.0,5.0,3,0,211,0,0,0,0,0.0,0,3,2008,6,5,237000
1279,1280,50,1,60.0,7500,2,0.0,1,2,2,1,1,5,5,4,3,4,1920,1950,2,3,6,0.0,0.0,2,3,3,2.0,3.0,1.0,5.0,0,4.0,0,698,6,3,2,4.0,698,430,0,0,0,1,0,2,1,2,6,7,0.0,2.0,2.0,528,4.0,5.0,3,30,0,164,0,0,0,0.0,0,4,2010,5,2,68400
1280,1281,20,4,67.0,9808,2,0.0,2,2,2,1,1,5,5,4,6,5,2002,2002,2,3,14,2.0,110.0,3,4,6,3.0,3.0,1.0,6.0,788,4.0,0,785,6,5,2,5.0,1573,0,0,1,0,2,0,3,1,3,6,7,0.0,5.0,2.0,544,4.0,5.0,3,0,72,0,0,0,0,0.0,0,3,2009,6,5,227000
1281,1282,20,4,50.0,8049,2,0.0,2,2,2,4,1,5,5,4,6,5,1990,1990,5,3,10,2.0,54.0,2,4,3,3.0,3.0,1.0,4.0,1053,4.0,0,256,6,3,2,5.0,1339,0,0,1,0,2,0,2,1,2,6,7,3.0,5.0,3.0,484,5.0,4.0,3,0,58,0,0,90,0,0.0,0,7,2006,6,5,180000
1282,1283,20,4,61.0,8800,2,0.0,2,2,2,1,1,5,5,4,6,7,1977,2008,2,3,10,0.0,0.0,2,4,3,3.0,3.0,2.0,3.0,532,2.0,144,364,6,3,2,5.0,1040,0,0,0,0,2,0,3,1,3,5,7,0.0,2.0,1.0,484,4.0,5.0,3,0,0,0,0,288,0,0.0,0,9,2009,6,5,150500
1283,1284,90,4,94.0,9400,2,0.0,1,3,2,2,1,5,5,2,8,5,1971,1971,3,3,7,0.0,0.0,2,4,3,2.0,3.0,3.0,5.0,0,4.0,0,912,6,3,2,5.0,912,912,0,0,0,2,2,4,2,2,8,7,0.0,0.0,0.0,0,0.0,0.0,3,128,0,0,0,0,0,0.0,0,4,2010,6,5,139000
1284,1285,50,4,50.0,9638,2,0.0,1,2,2,1,1,3,5,4,3,7,1919,1990,2,3,7,0.0,0.0,2,4,6,2.0,3.0,1.0,5.0,0,4.0,0,804,6,5,2,5.0,1699,748,0,0,0,2,0,4,1,3,10,4,4.0,2.0,1.0,336,4.0,5.0,3,272,0,42,0,116,0,0.0,0,3,2010,6,5,169000
1285,1286,50,2,50.0,6000,2,0.0,1,2,2,1,1,5,5,4,3,6,1939,1950,2,3,6,0.0,0.0,2,2,3,2.0,3.0,1.0,5.0,0,4.0,0,780,6,5,2,3.0,825,587,0,0,0,1,0,4,1,2,6,7,4.0,2.0,1.0,280,4.0,5.0,3,45,0,0,0,0,0,0.0,0,5,2009,6,5,132500
1286,1287,20,4,0.0,9790,2,0.0,1,2,2,1,1,3,5,4,6,5,1963,1963,5,3,10,2.0,451.0,2,4,3,2.0,3.0,1.0,4.0,569,2.0,81,678,6,3,2,5.0,1328,0,0,1,0,1,1,3,1,2,6,7,4.0,5.0,1.0,528,4.0,5.0,3,0,26,0,0,0,0,0.0,0,6,2010,6,5,143000
1287,1288,20,4,0.0,36500,2,0.0,2,3,2,1,2,5,5,4,6,5,1964,1964,2,3,5,1.0,621.0,2,3,3,2.0,3.0,3.0,1.0,812,4.0,0,812,6,2,2,5.0,1582,0,0,0,1,2,0,4,1,2,7,7,0.0,5.0,1.0,390,4.0,5.0,1,168,198,0,0,0,0,0.0,0,6,2006,6,5,190000
1288,1289,120,4,40.0,5664,2,0.0,2,2,2,1,1,5,5,5,6,5,2000,2000,2,3,15,0.0,0.0,3,4,6,3.0,3.0,1.0,6.0,1158,4.0,0,343,6,5,2,5.0,1659,0,0,1,0,2,0,2,1,4,5,7,5.0,5.0,3.0,499,4.0,5.0,3,212,59,0,0,0,0,0.0,0,10,2009,6,5,278000
1289,1290,60,4,86.0,11065,2,0.0,2,2,2,1,1,5,5,4,8,5,2006,2006,2,3,14,3.0,788.0,3,4,6,3.0,3.0,2.0,5.0,0,4.0,0,1085,6,5,2,5.0,1120,850,0,0,0,2,1,3,1,4,8,7,4.0,6.0,3.0,753,4.0,5.0,3,177,74,0,0,0,0,0.0,0,10,2006,8,6,281000
1290,1291,80,4,0.0,14112,2,0.0,2,2,2,2,1,5,5,4,5,7,1964,1964,5,3,10,2.0,86.0,2,4,6,2.0,3.0,3.0,6.0,1014,4.0,0,138,6,3,2,5.0,1152,0,0,1,0,1,0,3,1,2,6,7,4.0,5.0,2.0,484,4.0,5.0,3,227,0,0,0,0,0,0.0,0,4,2010,6,5,180500
1291,1292,160,2,21.0,1680,2,0.0,1,2,2,1,1,5,5,3,8,7,1972,1972,2,3,15,2.0,268.0,2,4,3,2.0,3.0,1.0,4.0,231,4.0,0,399,6,3,2,5.0,630,672,0,0,0,2,1,3,1,2,6,7,0.0,2.0,1.0,264,4.0,5.0,3,185,0,0,0,0,0,0.0,0,2,2009,6,5,119500
1292,1293,70,2,60.0,6600,2,0.0,1,2,2,2,1,5,5,4,8,4,1892,1965,2,3,5,0.0,0.0,2,4,4,2.0,3.0,1.0,5.0,0,4.0,0,994,6,3,1,5.0,1378,994,0,0,0,2,0,4,2,2,11,4,0.0,5.0,2.0,432,4.0,5.0,3,0,287,0,0,0,0,0.0,0,12,2009,6,5,107500
1293,1294,60,4,78.0,10140,2,0.0,1,2,2,1,1,5,5,4,8,5,1976,1976,2,3,10,0.0,0.0,2,4,6,3.0,3.0,1.0,6.0,194,4.0,0,638,6,3,2,5.0,832,832,0,0,0,2,1,4,1,2,8,7,3.0,5.0,2.0,528,4.0,5.0,3,0,28,0,0,259,0,0.0,0,3,2006,6,5,162900
1294,1295,20,4,60.0,8172,2,0.0,1,2,2,1,1,5,5,4,6,7,1955,1990,5,3,11,0.0,0.0,2,4,3,2.0,3.0,1.0,1.0,167,4.0,0,697,6,3,2,5.0,864,0,0,1,0,1,0,2,1,2,5,7,0.0,2.0,1.0,572,4.0,5.0,1,0,0,0,0,0,0,0.0,0,4,2006,6,5,115000
1295,1296,20,4,70.0,8400,2,0.0,1,2,2,1,1,3,5,4,6,5,1968,1968,5,3,10,2.0,168.0,2,4,3,2.0,3.0,3.0,2.0,1016,4.0,0,36,6,4,2,5.0,1052,0,0,1,0,1,1,3,1,2,5,7,0.0,5.0,2.0,288,4.0,5.0,3,356,0,0,0,0,0,0.0,0,11,2006,6,5,138500
1296,1297,20,4,80.0,8700,2,0.0,1,2,2,1,1,5,5,4,6,6,1963,1963,5,3,6,2.0,148.0,2,3,3,2.0,3.0,2.0,4.0,776,4.0,0,344,6,4,2,5.0,1128,0,0,1,0,2,0,3,1,2,6,7,0.0,5.0,2.0,525,4.0,5.0,3,192,20,123,0,0,0,0.0,0,12,2008,6,5,155000
1297,1298,180,2,35.0,3675,2,0.0,1,2,2,1,1,5,5,5,2,5,2005,2006,2,3,14,2.0,82.0,2,4,6,3.0,3.0,4.0,6.0,547,4.0,0,0,6,4,2,5.0,1072,0,0,1,0,2,0,2,1,2,5,7,0.0,4.0,3.0,525,4.0,5.0,3,0,44,0,0,0,0,0.0,0,6,2006,8,6,140000
1298,1299,60,4,313.0,63887,2,0.0,4,1,2,2,1,3,5,4,8,5,2008,2008,5,2,8,3.0,796.0,4,4,6,4.0,3.0,4.0,6.0,5644,4.0,0,466,6,5,2,5.0,4692,950,0,2,0,2,1,3,1,4,12,7,4.0,5.0,3.0,1418,4.0,5.0,3,214,292,0,0,0,480,0.0,0,1,2008,8,6,160000
