,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1310,1311,20,4,100.0,17500,2,0.0,1,2,2,1,1,9,5,6,7,8,1959,2,3,10,0.0,3,3,6,3.0,3.0,3.0,6.0,4.0,0,496,6,3,2,5.0,1902,0,1902,1,0,2,0,1,4,7,7,3.0,3.0,2,567,4.0,5.0,3,0,207,162,0,0,0,0.0,0,5,2010,6,5,335000
1311,1312,20,4,68.0,8814,2,0.0,1,2,2,1,1,5,5,6,7,5,2005,2,3,14,80.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,349,6,5,2,5.0,1274,0,1274,1,0,2,0,1,3,6,7,0.0,2.0,2,508,4.0,5.0,3,264,98,0,0,0,0,0.0,0,1,2007,8,6,203000
1312,1313,60,4,0.0,9572,2,0.0,2,2,2,1,1,5,5,8,8,5,1990,2,3,5,336.0,3,4,6,4.0,3.0,1.0,6.0,4.0,0,971,6,5,2,5.0,1453,0,2810,0,0,2,1,1,3,9,7,5.0,2.0,2,750,5.0,4.0,3,500,0,0,0,0,0,0.0,0,6,2007,6,5,302000
1313,1314,60,4,108.0,14774,2,0.0,2,2,2,2,1,5,5,8,9,5,1999,2,3,14,165.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,1393,6,5,2,5.0,1422,0,2599,0,0,2,1,1,3,10,7,3.0,3.0,3,779,4.0,5.0,3,668,30,0,0,0,0,0.0,0,5,2010,6,5,333168
1314,1315,20,4,60.0,8190,2,0.0,1,2,2,1,1,5,5,6,4,6,1954,5,3,5,0.0,2,4,3,2.0,3.0,1.0,1.0,4.0,0,216,6,5,2,5.0,948,0,948,1,0,1,0,1,2,5,7,3.0,1.0,1,280,4.0,5.0,3,0,36,0,0,0,0,0.0,0,10,2007,6,5,119000
1315,1316,60,4,85.0,11075,2,0.0,1,2,2,1,1,5,5,8,6,5,1969,2,3,10,0.0,2,4,3,1.0,3.0,2.0,4.0,3.0,276,176,6,3,2,5.0,1092,0,2112,0,0,2,1,1,2,9,7,4.0,1.0,2,576,4.0,5.0,3,280,0,0,0,0,0,0.0,0,6,2008,6,5,206900
1316,1317,20,4,61.0,10226,2,0.0,2,2,2,1,1,5,5,6,8,5,2008,2,3,14,270.0,3,4,6,4.0,3.0,4.0,5.0,4.0,0,1622,6,5,2,5.0,1630,0,1630,1,0,2,0,1,4,8,7,4.0,2.0,3,860,4.0,5.0,3,172,42,0,0,0,0,0.0,0,1,2009,6,5,295493
1317,1318,120,5,47.0,4230,2,2.0,1,2,2,2,1,5,5,6,7,5,2006,2,3,14,0.0,3,4,6,4.0,4.0,1.0,5.0,4.0,0,1352,6,5,2,5.0,1352,0,1352,0,0,2,0,1,3,5,7,4.0,2.0,2,466,4.0,5.0,3,0,241,0,0,0,0,0.0,0,4,2007,8,6,208900
1318,1319,20,4,0.0,14781,2,0.0,3,2,2,4,1,5,5,6,8,5,2001,5,3,14,178.0,3,4,6,3.0,3.0,4.0,5.0,4.0,0,1753,6,5,2,5.0,1787,0,1787,0,0,2,0,1,3,7,7,3.0,2.0,3,748,4.0,5.0,3,198,150,0,0,0,0,0.0,0,8,2006,6,5,275000
1319,1320,20,4,75.0,10215,2,0.0,1,1,2,1,1,5,5,6,4,5,1954,5,3,5,132.0,2,4,6,2.0,3.0,1.0,4.0,4.0,0,372,6,5,2,5.0,948,0,948,0,0,1,0,1,2,5,7,0.0,1.0,1,248,4.0,5.0,3,0,0,0,0,0,0,0.0,0,2,2007,6,5,111000
1320,1321,20,4,70.0,8400,2,0.0,1,2,2,1,1,5,5,6,6,3,1957,5,3,12,0.0,2,4,3,2.0,3.0,1.0,4.0,2.0,661,628,6,4,2,5.0,1478,0,1478,1,0,1,1,1,2,6,7,4.0,2.0,2,442,4.0,5.0,3,114,0,0,0,216,0,0.0,0,6,2009,6,5,156500
1321,1322,20,4,0.0,6627,2,0.0,2,2,2,2,1,3,5,6,3,6,1949,5,3,14,0.0,2,4,3,0.0,0.0,0.0,0.0,0.0,0,0,1,3,1,5.0,720,0,720,0,0,1,0,1,2,4,7,0.0,1.0,1,287,4.0,2.0,3,0,0,0,0,0,0,0.0,0,7,2008,6,5,72500
1322,1323,60,4,107.0,10186,2,0.0,2,2,2,1,1,5,5,8,7,5,1992,2,3,10,0.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,76,6,5,2,5.0,1061,0,1923,1,0,2,1,1,3,8,7,3.0,2.0,2,564,4.0,5.0,3,240,39,0,0,0,0,0.0,0,6,2010,6,5,190000
1323,1324,30,4,50.0,5330,2,0.0,1,4,2,1,1,5,5,6,4,7,1940,5,3,14,0.0,1,4,3,2.0,3.0,1.0,3.0,4.0,0,140,6,4,2,5.0,708,0,708,0,0,1,0,1,1,5,7,0.0,0.0,0,0,0.0,0.0,3,164,0,0,0,0,0,0.0,0,12,2009,6,5,82500
1324,1325,20,4,75.0,9986,2,0.0,1,2,2,1,1,5,5,6,8,5,2006,2,3,14,428.0,3,4,6,4.0,3.0,3.0,5.0,4.0,0,1795,6,5,2,5.0,1795,0,1795,0,0,2,0,1,3,7,7,4.0,2.0,3,895,4.0,5.0,3,0,49,0,0,0,0,0.0,0,2,2007,8,6,147000
1325,1326,30,2,40.0,3636,2,0.0,1,2,2,1,1,5,5,6,4,4,1922,2,3,2,0.0,2,4,2,2.0,2.0,1.0,5.0,4.0,0,796,6,2,1,5.0,796,0,796,0,0,1,0,1,2,5,7,0.0,0.0,0,0,0.0,0.0,1,0,0,100,0,0,0,0.0,0,1,2008,6,5,55000
1326,1327,30,3,70.0,4270,2,0.0,1,1,2,1,2,5,5,6,3,6,1931,2,3,6,0.0,2,4,2,2.0,3.0,1.0,1.0,4.0,0,0,6,5,2,5.0,774,0,774,0,0,1,0,1,3,6,7,0.0,0.0,0,0,0.0,0.0,3,0,0,286,0,0,0,0.0,0,5,2007,6,5,79000
1327,1328,20,4,60.0,6600,2,0.0,1,2,2,1,1,5,5,6,5,9,1982,2,3,14,0.0,3,3,3,2.0,3.0,1.0,4.0,4.0,0,175,6,5,2,5.0,816,0,816,0,1,1,0,1,3,5,7,5.0,1.0,1,264,4.0,5.0,3,0,0,0,0,0,0,0.0,0,10,2008,6,5,130500
1328,1329,50,2,60.0,10440,2,1.0,1,2,2,2,1,5,5,3,6,7,1920,2,3,5,0.0,3,3,2,3.0,3.0,1.0,3.0,4.0,0,1017,5,5,2,5.0,1584,0,2792,0,0,2,0,1,2,8,3,3.0,1.0,2,520,2.0,5.0,3,0,547,0,0,480,0,2.0,1150,6,2008,6,5,256000
1329,1330,60,4,63.0,9084,2,0.0,2,2,2,1,1,5,5,8,7,5,1998,5,3,14,0.0,2,4,6,3.0,3.0,1.0,5.0,4.0,0,935,6,4,2,5.0,955,0,1632,0,0,2,1,1,2,8,7,3.0,3.0,2,462,4.0,5.0,3,0,28,0,0,0,0,0.0,0,6,2006,6,5,176500
1330,1331,20,4,85.0,10000,2,0.0,1,2,2,1,1,5,5,6,8,5,2006,5,3,14,410.0,3,4,6,3.0,4.0,3.0,5.0,4.0,0,1588,6,5,2,5.0,1588,0,1588,0,0,2,0,1,3,7,7,4.0,2.0,3,825,4.0,5.0,3,144,45,0,0,0,0,0.0,0,12,2007,6,5,227000
1331,1332,80,4,55.0,10780,2,0.0,2,2,2,1,1,5,5,5,5,5,1976,2,3,6,0.0,2,4,3,2.0,3.0,3.0,4.0,4.0,0,428,6,4,2,5.0,954,0,954,0,0,1,0,1,2,6,7,0.0,1.0,2,576,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2006,6,5,132500
1332,1333,20,4,67.0,8877,2,0.0,1,2,2,1,2,5,5,6,4,6,1938,2,3,6,0.0,2,4,3,2.0,3.0,2.0,4.0,4.0,0,126,6,5,2,5.0,816,0,816,1,0,1,0,1,2,3,7,4.0,1.0,1,288,2.0,2.0,3,0,0,0,0,0,0,0.0,0,5,2009,6,5,100000
1333,1334,50,2,60.0,7200,2,0.0,1,2,2,2,1,5,5,3,5,6,1938,2,3,5,0.0,2,4,3,2.0,3.0,1.0,5.0,4.0,0,803,6,5,2,5.0,803,0,1360,0,0,1,1,1,3,6,7,0.0,1.0,1,297,4.0,5.0,3,0,65,190,0,0,0,0.0,0,7,2006,6,5,125500
1334,1335,160,2,24.0,2368,2,0.0,1,2,2,1,1,5,5,8,5,6,1970,2,3,10,312.0,2,4,3,2.0,3.0,1.0,3.0,4.0,0,0,6,3,2,5.0,765,0,1365,0,0,1,1,1,2,7,5,0.0,1.0,2,440,4.0,5.0,3,0,36,0,0,0,0,0.0,0,5,2009,6,5,125000
1335,1336,20,4,80.0,9650,2,0.0,1,2,2,1,1,5,5,6,6,5,1977,2,3,11,360.0,2,4,3,3.0,3.0,1.0,4.0,4.0,0,664,6,3,2,5.0,1334,0,1334,0,1,2,0,1,2,6,7,3.0,2.0,2,630,4.0,5.0,3,0,16,0,0,0,0,0.0,0,4,2009,6,5,167900
1336,1337,90,4,87.0,9246,2,0.0,2,2,2,1,1,3,5,6,5,5,1973,2,3,11,564.0,2,4,3,2.0,3.0,1.0,5.0,4.0,0,1656,6,3,2,5.0,1656,0,1656,0,0,2,0,2,2,8,7,0.0,1.0,2,506,4.0,5.0,3,0,211,0,0,0,0,0.0,0,11,2008,6,5,135000
1337,1338,30,2,153.0,4118,2,1.0,2,1,2,2,2,3,5,6,4,4,1941,2,3,5,0.0,2,4,3,2.0,3.0,1.0,5.0,4.0,0,693,2,2,1,4.0,693,0,693,0,0,1,0,1,1,4,7,0.0,0.0,0,0,0.0,0.0,1,0,20,0,0,0,0,0.0,0,3,2006,6,5,52500
1338,1339,60,4,95.0,13450,2,0.0,2,2,2,2,1,5,5,8,7,5,2002,2,3,14,0.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,216,6,5,2,5.0,920,0,1861,1,0,2,1,1,3,8,7,0.0,2.0,2,492,4.0,5.0,3,146,91,0,0,0,0,0.0,0,6,2006,6,5,200000
1339,1340,20,4,120.0,9560,2,0.0,2,2,2,2,1,5,5,6,5,7,1972,5,3,6,0.0,2,3,3,2.0,3.0,2.0,1.0,4.0,0,504,6,5,2,5.0,864,0,864,0,0,1,0,1,2,5,7,0.0,2.0,1,288,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2006,6,5,128500
1340,1341,20,4,70.0,8294,2,0.0,1,2,2,1,1,5,5,6,4,5,1971,2,3,6,0.0,2,4,3,2.0,3.0,1.0,5.0,4.0,0,858,6,3,2,5.0,872,0,872,0,0,1,0,1,2,5,7,0.0,1.0,4,480,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2007,6,5,123000
1341,1342,20,4,66.0,13695,2,0.0,1,2,2,1,1,2,5,6,6,5,2003,2,3,14,0.0,2,4,6,3.0,3.0,1.0,6.0,4.0,0,300,6,5,2,5.0,1114,0,1114,1,0,1,0,1,3,6,7,0.0,1.0,2,576,4.0,5.0,3,0,78,0,0,0,0,0.0,0,7,2008,6,5,155000
1342,1343,60,4,0.0,9375,2,0.0,1,2,2,1,1,5,5,8,8,5,2002,2,3,14,149.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,1284,6,5,2,5.0,1284,0,2169,0,0,2,1,1,3,7,7,4.0,2.0,2,647,4.0,5.0,3,192,87,0,0,0,0,0.0,0,8,2007,6,5,228500
1343,1344,50,4,57.0,7558,2,0.0,1,1,2,1,1,5,5,3,6,6,1928,2,3,9,0.0,2,4,2,2.0,3.0,1.0,5.0,4.0,0,896,6,4,2,5.0,1172,0,1913,0,0,1,1,1,2,9,7,3.0,1.0,2,342,2.0,2.0,3,0,0,0,0,0,0,0.0,0,3,2009,6,5,177000
1344,1345,60,4,85.0,11103,2,0.0,2,2,2,2,1,5,5,8,7,5,2006,2,3,14,0.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,728,6,5,2,5.0,728,0,1456,0,0,2,1,1,3,8,7,3.0,3.0,2,440,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2007,8,6,155835
1345,1346,30,2,50.0,6000,2,0.0,1,2,2,1,1,5,5,6,4,4,1920,5,3,6,0.0,2,4,6,2.0,3.0,1.0,4.0,4.0,0,710,6,4,2,4.0,960,0,960,0,0,1,0,1,1,5,7,0.0,1.0,1,308,4.0,5.0,3,0,0,168,0,0,0,0.0,0,7,2007,6,5,108500
1346,1347,20,4,0.0,20781,2,0.0,3,2,2,4,1,8,5,6,7,7,1968,5,3,10,0.0,2,4,3,2.0,3.0,1.0,2.0,2.0,68,1203,6,3,2,5.0,2156,0,2156,0,0,2,0,1,2,9,7,4.0,2.0,2,508,5.0,5.0,3,0,80,0,290,0,0,0.0,0,6,2006,6,5,262500
1347,1348,20,4,93.0,15306,2,0.0,2,4,2,2,1,5,5,6,8,5,2006,2,3,14,100.0,3,4,6,4.0,3.0,4.0,6.0,4.0,0,1652,6,5,2,5.0,1776,0,1776,1,0,2,0,1,3,7,7,4.0,3.0,3,712,4.0,5.0,3,0,0,0,0,0,0,0.0,0,5,2007,8,6,283463
1348,1349,20,4,0.0,16196,2,0.0,4,3,2,1,1,5,5,6,7,5,1998,2,3,14,0.0,3,4,6,3.0,3.0,4.0,6.0,4.0,0,39,6,5,2,5.0,1494,0,1494,1,0,2,0,1,3,5,7,2.0,2.0,2,514,4.0,5.0,3,402,25,0,0,0,0,0.0,0,8,2007,6,5,215000
1349,1350,70,2,50.0,5250,2,2.0,1,2,2,1,1,5,5,8,8,5,1872,2,3,6,0.0,2,3,2,2.0,2.0,1.0,3.0,4.0,0,425,4,2,1,5.0,938,205,2358,0,0,2,0,1,2,8,7,0.0,0.0,0,0,0.0,0.0,3,0,54,20,0,0,0,0.0,0,12,2008,6,5,122000
1350,1351,90,4,91.0,11643,2,0.0,1,2,2,1,1,1,5,8,5,5,1969,2,3,6,368.0,2,4,3,2.0,3.0,1.0,3.0,4.0,0,748,6,3,2,5.0,1338,0,2634,1,1,2,2,2,2,12,7,0.0,1.0,4,968,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2009,6,5,200000
1351,1352,60,4,70.0,9247,2,0.0,2,2,2,1,1,5,5,8,6,6,1962,2,3,10,318.0,2,4,3,2.0,3.0,1.0,1.0,4.0,0,539,6,5,2,5.0,858,0,1716,0,0,1,1,1,2,8,7,4.0,3.0,2,490,4.0,5.0,3,0,84,0,0,120,0,0.0,0,3,2008,6,5,171000
1352,1353,50,2,50.0,6000,2,0.0,1,2,2,1,1,5,5,3,6,9,1937,2,3,6,0.0,3,4,2,2.0,3.0,1.0,5.0,4.0,0,698,6,3,2,5.0,786,0,1176,0,0,1,0,1,2,4,7,0.0,1.0,2,624,4.0,5.0,1,210,0,0,0,0,0,0.0,0,7,2009,6,5,134900
1354,1355,60,4,0.0,10316,2,0.0,2,2,2,1,1,5,5,8,7,5,2000,2,3,14,0.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,257,6,5,2,5.0,992,0,1865,1,0,2,1,1,3,7,7,3.0,2.0,3,839,4.0,5.0,3,0,184,0,0,0,0,0.0,0,6,2008,6,5,235000
1355,1356,80,4,102.0,10192,2,0.0,2,2,2,1,1,5,5,5,7,6,1968,2,3,6,143.0,2,4,3,2.0,3.0,1.0,5.0,4.0,0,570,6,4,2,5.0,1222,0,1920,0,0,3,0,1,3,8,7,3.0,2.0,2,487,4.0,5.0,3,0,98,0,0,0,0,0.0,0,9,2006,6,5,170000
1356,1357,20,4,0.0,9477,2,0.0,1,2,2,2,1,5,5,6,5,5,1966,2,3,10,65.0,2,4,3,2.0,3.0,1.0,1.0,4.0,0,524,6,3,2,5.0,892,0,892,0,0,1,0,1,2,5,7,0.0,2.0,1,264,4.0,5.0,3,0,0,0,0,0,0,0.0,0,10,2008,6,5,110000
1357,1358,20,4,0.0,12537,2,0.0,2,2,2,4,1,5,5,6,5,6,1971,2,3,14,0.0,2,4,3,2.0,3.0,1.0,6.0,4.0,0,344,6,5,2,5.0,1078,0,1078,1,0,1,1,1,2,6,7,2.0,3.0,2,500,4.0,5.0,3,0,0,0,0,0,0,0.0,0,4,2010,6,5,149900
1358,1359,160,5,0.0,2117,2,0.0,1,2,2,1,1,5,5,8,6,5,2000,2,3,6,216.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,378,6,5,2,5.0,769,0,1573,0,0,2,1,1,3,5,7,0.0,1.0,2,440,4.0,5.0,3,0,32,0,0,0,0,0.0,0,6,2010,6,5,177500
1359,1360,20,4,129.0,16737,2,0.0,1,2,2,5,1,5,5,6,9,5,2004,5,3,14,66.0,3,4,6,4.0,3.0,3.0,6.0,4.0,0,533,6,5,2,5.0,1980,0,1980,1,0,2,0,1,4,8,7,4.0,3.0,3,770,4.0,5.0,3,194,45,0,0,0,0,0.0,0,9,2006,6,5,315000
1360,1361,70,4,51.0,9842,2,0.0,1,2,2,1,1,3,5,8,5,6,1921,2,3,5,0.0,2,4,2,2.0,2.0,1.0,5.0,4.0,0,612,6,5,2,5.0,990,0,2601,0,0,3,1,1,2,8,7,0.0,2.0,2,621,4.0,5.0,3,183,0,301,0,0,0,0.0,0,5,2008,6,5,189000
1361,1362,20,4,124.0,16158,2,0.0,2,3,2,1,2,5,5,6,7,5,2005,5,3,14,16.0,3,4,6,4.0,3.0,3.0,4.0,4.0,0,256,6,5,2,5.0,1530,0,1530,1,0,2,0,1,3,7,7,4.0,3.0,2,430,4.0,5.0,3,168,36,0,0,0,0,0.0,0,6,2009,6,5,260000
1362,1363,50,4,0.0,12513,2,0.0,2,2,2,3,1,3,5,3,4,4,1920,2,3,14,0.0,2,3,2,2.0,2.0,1.0,5.0,4.0,0,715,6,4,2,5.0,1281,0,1738,0,0,2,0,1,2,7,7,4.0,1.0,1,368,4.0,5.0,3,55,0,0,0,0,0,0.0,0,6,2009,6,5,104900
1363,1364,60,4,73.0,8499,2,0.0,2,2,2,1,1,5,5,8,6,5,2006,2,3,14,0.0,2,4,6,3.0,3.0,1.0,5.0,4.0,0,616,6,5,2,5.0,616,0,1412,0,0,2,1,1,3,6,7,4.0,3.0,2,432,4.0,5.0,3,0,36,0,0,0,0,0.0,0,3,2007,8,6,156932
1364,1365,160,5,30.0,3180,2,2.0,1,2,2,1,1,5,5,8,7,5,2005,2,3,6,0.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,600,6,5,2,5.0,520,80,1200,0,0,2,1,1,3,4,7,0.0,2.0,2,480,4.0,5.0,3,0,166,0,0,0,0,0.0,0,4,2006,6,2,144152
1365,1366,60,5,0.0,7500,2,0.0,1,2,2,1,1,5,5,8,7,5,2000,2,3,14,0.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,281,6,5,2,5.0,814,0,1674,1,0,2,1,1,3,7,7,0.0,2.0,2,663,4.0,5.0,3,0,96,0,0,0,0,0.0,0,1,2010,6,5,216000
1366,1367,60,4,68.0,9179,2,0.0,2,2,2,1,1,5,5,8,7,5,1999,2,3,14,158.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,240,6,5,2,5.0,882,0,1790,1,0,2,1,1,3,7,7,0.0,2.0,2,588,4.0,5.0,3,0,88,0,0,0,0,0.0,0,6,2008,6,2,193000
1367,1368,160,2,41.0,2665,2,0.0,1,2,2,1,1,5,5,8,5,6,1977,2,3,15,0.0,2,4,6,2.0,3.0,1.0,4.0,2.0,173,36,6,5,2,5.0,925,0,1475,0,0,2,0,1,2,6,7,3.0,2.0,1,336,4.0,5.0,3,104,26,0,0,0,0,0.0,0,7,2006,6,5,127000
1368,1369,120,2,0.0,4435,2,0.0,1,2,2,1,1,5,5,6,6,5,2003,2,3,14,170.0,3,4,6,3.0,3.0,3.0,6.0,4.0,0,163,6,5,2,5.0,848,0,848,1,0,1,0,1,3,4,7,0.0,3.0,2,420,4.0,5.0,3,140,0,0,0,0,0,0.0,0,6,2009,6,5,144000
1369,1370,20,4,48.0,10635,2,0.0,3,2,2,3,1,5,5,6,8,5,2003,5,3,14,171.0,3,4,6,3.0,3.0,3.0,2.0,5.0,972,315,6,5,2,5.0,1668,0,1668,1,0,2,0,1,3,8,7,3.0,3.0,2,502,4.0,5.0,3,0,262,0,0,0,0,0.0,0,5,2010,6,5,232000
1370,1371,50,4,90.0,5400,2,0.0,1,2,2,2,1,1,5,3,4,6,1920,2,3,1,0.0,1,4,6,2.0,3.0,1.0,4.0,2.0,105,420,6,5,2,5.0,840,0,1374,0,0,1,0,1,2,6,7,0.0,3.0,1,338,4.0,5.0,3,0,0,198,0,0,0,0.0,0,10,2009,6,5,105000
1371,1372,80,4,80.0,9600,2,0.0,1,2,2,1,1,5,5,5,6,6,1955,5,3,2,0.0,2,4,3,2.0,3.0,3.0,2.0,4.0,0,161,6,4,2,5.0,1661,0,1661,1,0,1,0,1,3,8,7,3.0,2.0,1,377,4.0,5.0,3,0,28,0,0,178,0,0.0,0,10,2008,6,5,165500
1372,1373,60,4,75.0,9750,2,0.0,1,2,2,2,1,5,5,8,7,6,1998,2,3,14,0.0,2,4,6,3.0,3.0,3.0,6.0,4.0,0,133,6,5,2,5.0,1108,0,2097,1,0,2,1,1,3,8,7,3.0,2.0,2,583,4.0,5.0,3,253,170,0,0,0,0,0.0,0,6,2006,6,5,274300
1374,1375,60,5,85.0,10625,2,0.0,1,2,2,1,1,5,5,8,7,5,2005,2,3,15,0.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,1026,6,5,2,5.0,1026,0,1958,0,0,2,1,1,3,9,7,4.0,3.0,3,936,4.0,5.0,3,154,210,0,0,0,0,0.0,0,7,2008,6,5,250000
1375,1376,20,4,89.0,10991,2,0.0,2,4,2,1,1,5,5,6,8,5,2007,2,3,14,80.0,3,4,6,3.0,3.0,4.0,5.0,4.0,0,1571,6,5,2,5.0,1571,0,1571,0,0,2,0,1,3,7,7,4.0,3.0,3,722,4.0,5.0,3,100,36,0,0,0,0,0.0,0,12,2007,8,6,239000
1376,1377,30,4,52.0,6292,2,0.0,1,1,2,1,1,5,5,6,6,5,1930,2,3,5,0.0,2,4,2,3.0,3.0,2.0,1.0,4.0,0,384,6,3,1,5.0,790,0,790,0,0,1,0,1,2,4,7,0.0,1.0,1,160,2.0,5.0,3,0,141,0,0,0,0,0.0,0,4,2008,6,5,91000
1377,1378,50,4,60.0,10998,2,1.0,1,2,2,1,1,5,5,3,5,5,1941,2,3,5,0.0,2,4,3,2.0,3.0,1.0,3.0,1.0,420,156,6,5,2,5.0,984,0,1604,0,0,2,0,1,2,6,4,0.0,1.0,2,660,4.0,5.0,3,0,68,0,0,0,0,0.0,0,7,2009,6,5,117000
1378,1379,160,2,21.0,1953,2,0.0,1,2,2,1,1,5,5,8,6,5,1973,2,3,10,408.0,2,4,3,2.0,2.0,1.0,2.0,4.0,0,174,6,3,2,5.0,483,0,987,0,0,1,1,1,2,5,7,0.0,1.0,1,264,4.0,5.0,3,72,0,0,0,0,0,0.0,0,6,2006,6,5,83000
1379,1380,80,4,73.0,9735,2,0.0,1,2,2,1,1,5,5,5,5,5,2006,2,3,14,0.0,2,4,6,3.0,3.0,1.0,5.0,4.0,0,384,6,4,2,0.0,754,0,1394,0,0,2,1,1,3,7,7,0.0,3.0,2,400,4.0,5.0,3,100,0,0,0,0,0,0.0,0,5,2008,6,5,167500
1380,1381,30,4,45.0,8212,2,1.0,1,2,2,1,1,5,5,6,3,3,1914,2,3,8,0.0,2,2,2,2.0,2.0,1.0,1.0,4.0,0,661,6,3,1,3.0,864,0,864,1,0,1,0,1,2,5,7,0.0,1.0,1,200,4.0,2.0,3,0,0,96,0,0,0,0.0,0,6,2010,6,5,58500
1381,1382,20,4,0.0,12925,2,0.0,2,2,2,2,1,5,5,6,6,7,1970,2,3,11,0.0,2,4,3,2.0,3.0,2.0,2.0,4.0,0,340,6,5,2,5.0,2117,0,2117,0,0,2,1,1,2,7,7,4.0,3.0,2,550,4.0,5.0,3,0,42,0,0,0,0,0.0,0,5,2008,6,5,237500
1382,1383,70,2,60.0,7200,2,0.0,1,2,2,2,1,5,5,8,7,7,1920,5,3,5,0.0,2,4,2,1.0,3.0,1.0,5.0,4.0,0,596,6,5,2,5.0,998,0,1762,1,0,1,1,1,3,8,7,0.0,1.0,2,576,4.0,5.0,1,36,0,221,0,0,0,0.0,0,10,2006,6,5,157000
1383,1384,30,4,0.0,25339,2,0.0,1,2,2,1,1,5,5,6,5,7,1918,2,3,5,0.0,2,3,2,2.0,3.0,1.0,5.0,4.0,0,816,6,5,2,5.0,1416,0,1416,0,0,2,0,1,3,7,7,0.0,1.0,2,576,4.0,5.0,1,0,0,112,0,0,0,0.0,0,8,2007,6,5,112000
1384,1385,50,4,60.0,9060,2,0.0,1,2,2,1,1,5,5,3,6,5,1939,2,3,7,0.0,2,4,2,2.0,3.0,2.0,1.0,4.0,0,356,6,3,2,5.0,698,0,1258,0,0,1,0,1,2,6,7,0.0,1.0,1,280,4.0,5.0,2,0,0,0,0,0,0,0.0,0,10,2009,6,5,105000
1385,1386,50,2,40.0,5436,2,0.0,1,2,2,1,1,5,5,3,4,8,1922,2,3,14,0.0,2,3,2,2.0,3.0,1.0,2.0,4.0,0,61,6,4,2,5.0,796,0,1154,1,0,1,0,1,3,7,7,0.0,1.0,1,240,4.0,5.0,1,0,96,0,0,0,0,0.0,0,5,2010,6,5,125500
1386,1387,60,4,80.0,16692,2,0.0,2,2,2,1,1,4,5,8,7,5,1978,2,3,11,184.0,2,4,3,3.0,3.0,1.0,2.0,3.0,469,133,6,3,2,5.0,1392,0,2784,1,0,3,1,1,3,12,7,3.0,2.0,2,564,4.0,5.0,3,0,112,0,0,440,519,4.0,2000,7,2006,6,5,250000
1387,1388,50,2,60.0,8520,2,1.0,1,2,2,1,1,1,5,3,6,7,1916,2,3,8,0.0,2,3,2,2.0,3.0,1.0,1.0,3.0,546,0,5,3,1,5.0,1664,0,2526,0,0,2,0,1,3,10,7,4.0,1.0,1,216,4.0,5.0,3,88,15,0,0,0,0,0.0,0,8,2007,7,3,136000
1388,1389,20,4,42.0,14892,2,0.0,2,4,2,4,1,5,5,6,9,5,2006,2,3,14,160.0,4,4,6,4.0,3.0,4.0,6.0,4.0,0,426,6,5,2,5.0,1746,0,1746,1,0,2,0,1,4,7,7,4.0,3.0,3,758,4.0,5.0,3,201,39,0,0,0,0,0.0,0,10,2009,6,5,377500
1389,1390,50,2,60.0,6000,2,0.0,1,2,2,1,1,5,5,3,6,6,1941,2,3,5,0.0,2,3,2,2.0,4.0,1.0,4.0,4.0,0,360,6,5,2,5.0,869,0,1218,0,1,1,0,1,2,6,7,4.0,1.0,2,440,4.0,5.0,3,0,0,0,0,0,0,0.0,0,3,2007,6,5,131000
1390,1391,20,4,70.0,9100,2,0.0,1,2,2,1,1,5,5,6,7,5,2000,2,3,14,244.0,3,4,6,3.0,3.0,3.0,6.0,4.0,0,125,6,5,2,5.0,1525,0,1525,1,0,2,0,1,3,6,7,0.0,2.0,2,541,4.0,5.0,3,219,36,0,0,0,0,0.0,0,9,2006,6,5,235000
